category,count,columns,distribution,time,event,counter
pdq_static,16777216,4,correlated0.9,92121.957139,branch-misses,20000
pdq_static,16777216,4,correlated0.9,92121.957510,L1-dcache-load-misses,20000
pdq_static,16777216,4,correlated0.9,92121.958769,branch-misses,20000
pdq_static,16777216,4,correlated0.9,92121.960403,branch-misses,20000
pdq_static,16777216,4,correlated0.9,92121.960678,L1-dcache-load-misses,20000
pdq_static,16777216,4,correlated0.9,92121.962048,branch-misses,20000
pdq_static,16777216,4,correlated0.9,92121.963692,branch-misses,20000
pdq_static,16777216,4,correlated0.9,92121.963782,L1-dcache-load-misses,20000
pdq_static,16777216,4,correlated0.9,92121.965334,branch-misses,20000
pdq_static,16777216,4,correlated0.9,92121.966912,L1-dcache-load-misses,20000
pdq_static,16777216,4,correlated0.9,92121.966977,branch-misses,20000
pdq_static,16777216,4,correlated0.9,92121.968617,branch-misses,20000
pdq_static,16777216,4,correlated0.9,92121.970024,L1-dcache-load-misses,20000
pdq_static,16777216,4,correlated0.9,92121.970264,branch-misses,20000
pdq_static,16777216,4,correlated0.9,92121.971891,branch-misses,20000
pdq_static,16777216,4,correlated0.9,92121.973131,L1-dcache-load-misses,20000
pdq_static,16777216,4,correlated0.9,92121.973520,branch-misses,20000
pdq_static,16777216,4,correlated0.9,92121.975174,branch-misses,20000
